Incident_ID,Call_Received_Time,Dispatch_Time,Unit_Enroute_Time,Arrival_Time,Dispatch_Delay_min,Travel_Time_min,Response_Time_min,Exceeded_8min_SLA,Latitude,Longitude,Zone,Incident_Type,Severity_Level,Priority,Station_ID,Unit_ID,Distance_Covered_km,Outcome,Hour_of_Day,Day_of_Week,Is_Peak_Hour,response_time_min,travel_time_min,priority,unit_status,station_id,vehicle_id
INC-2023-00508,18-07-2023 22:18,18-07-2023 22:22,18-07-2023 22:24,18-07-2023 22:29,4.7,5.6,11.7,Yes,18.514619,73.869913,Shivajinagar,False Alarm,1,Low,FS-04,UNIT-023,5.14,False Alarm Confirmed,22,Tuesday,No,7,5.913920195,Low,enroute,4,V507
INC-2023-00509,21-08-2023 14:23,21-08-2023 14:27,21-08-2023 14:28,21-08-2023 14:30,4.2,2.5,7.9,No,18.490978,73.943953,Hadapsar,Rescue,2,Medium,FS-06,UNIT-008,1.73,Patient Stabilized,14,Monday,No,3.7,3.10965146,Medium,enroute,4,V508
INC-2023-00510,03-07-2023 07:19,03-07-2023 07:20,03-07-2023 07:22,03-07-2023 07:27,1.7,4.4,8,No,18.477192,73.918954,Hadapsar,Medical Emergency,3,High,FS-04,UNIT-030,4.14,Controlled,7,Monday,No,6.3,4.948208069,Low,enroute,4,V509
INC-2023-00511,15-01-2023 13:45,15-01-2023 13:47,15-01-2023 13:48,15-01-2023 13:53,2.8,4.9,8.7,Yes,18.580507,73.769669,Pimpri,Medical Emergency,3,High,FS-04,UNIT-017,3.35,Patient Stabilized,13,Sunday,No,5.9,4.667138598,Low,available,1,V510
INC-2024-00512,30-06-2024 08:08,30-06-2024 08:10,30-06-2024 08:11,30-06-2024 08:14,2.2,3.7,6.7,No,18.538264,73.922095,Wagholi,Wildland Fire,3,High,FS-04,UNIT-025,2.52,Extinguished,8,Sunday,Yes,4.5,3.467641776,High,busy,6,V511
INC-2023-00513,08-10-2023 20:02,08-10-2023 20:03,08-10-2023 20:05,08-10-2023 20:09,1.2,4.3,7.5,No,18.478364,73.828846,Swargate,Gas Leak,3,High,FS-06,UNIT-007,3.06,Controlled,20,Sunday,No,6.3,5.069209502,Low,enroute,5,V512
INC-2023-00514,25-02-2023 06:35,25-02-2023 06:38,25-02-2023 06:40,25-02-2023 06:48,3.7,8.4,13.5,Yes,18.502038,73.815434,Swargate,Road Accident,2,Medium,FS-06,UNIT-029,7.67,Extinguished,6,Saturday,No,9.8,8.17371176,Low,enroute,3,V513
INC-2023-00515,27-10-2023 12:44,27-10-2023 12:47,27-10-2023 12:49,27-10-2023 12:53,3.4,3.8,9.1,Yes,18.571229,73.772071,Pimpri,Medical Emergency,3,High,FS-04,UNIT-017,3.51,Extinguished,12,Friday,No,5.7,4.832553565,Low,out_of_service,3,V514
INC-2023-00516,10-05-2023 13:40,10-05-2023 13:41,10-05-2023 13:43,10-05-2023 13:50,1.2,6.9,10,Yes,18.491825,73.780444,Katraj,Road Accident,2,Medium,FS-06,UNIT-027,4.11,Controlled,13,Wednesday,No,8.8,6.4235627,Low,busy,5,V515
INC-2024-00517,17-05-2024 20:06,17-05-2024 20:09,17-05-2024 20:10,17-05-2024 20:12,3.4,2.2,6.8,No,18.531365,73.864777,Shivajinagar,Electrical Fire,2,Medium,FS-06,UNIT-003,1.37,Contained,20,Friday,No,3.4,2.840712006,High,available,8,V516
INC-2023-00518,13-01-2023 12:36,13-01-2023 12:38,13-01-2023 12:40,13-01-2023 12:48,2.8,8.5,12.8,Yes,18.572486,73.754616,Pimpri,Structure Fire,3,High,FS-04,UNIT-010,6.37,Extinguished,12,Friday,No,10,8.53184359,High,enroute,5,V517
INC-2023-00519,19-10-2023 16:30,19-10-2023 16:33,19-10-2023 16:33,19-10-2023 16:38,3.1,5.3,8.7,Yes,18.557643,73.925126,Wagholi,Electrical Fire,2,Medium,FS-04,UNIT-026,3.44,Extinguished,16,Thursday,No,5.6,4.037849072,High,available,7,V518
INC-2024-00520,05-05-2024 12:28,05-05-2024 12:29,05-05-2024 12:31,05-05-2024 12:38,1.7,7.3,10.9,Yes,18.492222,73.827704,Swargate,Structure Fire,3,High,FS-03,UNIT-020,7.26,Controlled,12,Sunday,No,9.2,7.733076272,High,out_of_service,7,V519
INC-2023-00521,15-12-2023 18:11,15-12-2023 18:14,15-12-2023 18:15,15-12-2023 18:27,3.1,12.3,16.7,Yes,18.513716,73.881705,Viman Nagar,False Alarm,1,Low,FS-04,UNIT-021,11.57,False Alarm Confirmed,18,Friday,Yes,13.6,11.50731543,Low,out_of_service,6,V520
INC-2023-00522,22-02-2023 07:16,22-02-2023 07:18,22-02-2023 07:18,22-02-2023 07:20,2.1,2,4.9,No,18.496136,73.950817,Hadapsar,Structure Fire,3,High,FS-05,UNIT-018,1.03,Patient Stabilized,7,Wednesday,No,2.8,2.505478846,High,busy,8,V521
INC-2024-00523,04-05-2024 03:07,04-05-2024 03:08,04-05-2024 03:08,04-05-2024 03:14,1.4,6,7.8,No,18.454354,73.781645,Katraj,Road Accident,2,Medium,FS-06,UNIT-025,4.8,Controlled,3,Saturday,No,6.4,4.494748649,Low,busy,7,V522
INC-2023-00524,08-03-2023 17:25,08-03-2023 17:29,08-03-2023 17:30,08-03-2023 17:41,4.8,10.4,16,Yes,18.495073,73.806811,Swargate,Vehicle Fire,2,Medium,FS-03,UNIT-030,8,Extinguished,17,Wednesday,Yes,11.2,7.935877971,High,busy,8,V523
INC-2024-00525,18-05-2024 19:04,18-05-2024 19:06,18-05-2024 19:07,18-05-2024 19:18,2.1,10.6,14.1,Yes,18.496636,73.840789,Kothrud,Medical Emergency,3,High,FS-03,UNIT-003,9.27,Extinguished,19,Saturday,Yes,12,9.370440541,Low,out_of_service,7,V524
INC-2024-00526,13-08-2024 12:40,13-08-2024 12:42,13-08-2024 12:43,13-08-2024 12:47,2.6,3.9,7.8,No,18.489676,73.789814,Katraj,Medical Emergency,3,High,FS-04,UNIT-021,2.37,Controlled,12,Tuesday,No,5.2,4.659757606,Low,enroute,7,V525
INC-2024-00527,03-12-2024 13:03,03-12-2024 13:03,03-12-2024 13:03,03-12-2024 13:12,0.5,8.1,9,Yes,18.487045,73.821156,Swargate,Structure Fire,3,High,FS-03,UNIT-010,7.76,Patient Stabilized,13,Tuesday,No,8.5,6.417357787,High,available,6,V526
INC-2023-00528,05-06-2023 14:09,05-06-2023 14:12,05-06-2023 14:14,05-06-2023 14:20,3.9,5.8,11.1,Yes,18.551626,73.89568,Viman Nagar,Vehicle Fire,2,Medium,FS-05,UNIT-005,5.68,Controlled,14,Monday,No,7.2,6.016236495,High,out_of_service,5,V527
INC-2024-00529,30-07-2024 20:19,30-07-2024 20:20,30-07-2024 20:20,30-07-2024 20:24,1.2,3.9,5.6,No,18.559917,73.78285,Pimpri,Wildland Fire,3,High,FS-03,UNIT-006,3.75,Extinguished,20,Tuesday,No,4.4,3.420507161,High,available,2,V528
INC-2023-00530,29-03-2023 14:15,29-03-2023 14:17,29-03-2023 14:18,29-03-2023 14:28,2.3,9.8,13.3,Yes,18.532942,73.878506,Shivajinagar,Electrical Fire,2,Medium,FS-01,UNIT-019,8.31,Contained,14,Wednesday,No,11,9.466980366,High,enroute,8,V529
INC-2023-00531,02-05-2023 15:35,02-05-2023 15:35,02-05-2023 15:37,02-05-2023 15:43,0.5,6.7,8.8,Yes,18.491437,73.846586,Shivajinagar,Medical Emergency,3,High,FS-05,UNIT-004,3.53,Patient Stabilized,15,Tuesday,No,8.3,7.390189573,Low,busy,8,V530
INC-2024-00532,02-03-2024 07:38,02-03-2024 07:40,02-03-2024 07:41,02-03-2024 07:48,2.4,6.5,10.4,Yes,18.516519,73.876695,Viman Nagar,Road Accident,2,Medium,FS-01,UNIT-026,4.51,Extinguished,7,Saturday,No,8,6.548021962,Low,busy,5,V531
INC-2024-00533,02-09-2024 23:50,02-09-2024 23:54,02-09-2024 23:54,02-09-2024 23:59,4.3,5,9.7,Yes,18.533139,73.902281,Wagholi,Road Accident,2,Medium,FS-03,UNIT-025,4.81,Extinguished,23,Monday,No,5.4,3.782202025,Low,busy,1,V532
INC-2024-00534,25-09-2024 12:14,25-09-2024 12:16,25-09-2024 12:17,25-09-2024 12:20,2.9,3.5,6.8,No,18.504466,73.833207,Kothrud,Road Accident,2,Medium,FS-06,UNIT-024,3.13,Extinguished,12,Wednesday,No,3.9,3.021205443,Low,available,3,V533
INC-2024-00535,19-06-2024 07:24,19-06-2024 07:26,19-06-2024 07:27,19-06-2024 07:34,2,6.7,10.6,Yes,18.503335,73.821301,Swargate,Vehicle Fire,2,Medium,FS-01,UNIT-023,5.14,Patient Stabilized,7,Wednesday,No,8.6,6.194633539,High,out_of_service,5,V534
INC-2024-00536,06-04-2024 19:58,06-04-2024 20:02,06-04-2024 20:04,06-04-2024 20:08,4.6,4.4,10.6,Yes,18.492564,73.915933,Viman Nagar,Vehicle Fire,2,Medium,FS-05,UNIT-006,3.53,Controlled,19,Saturday,Yes,6,4.412861936,High,available,4,V535
INC-2024-00537,29-03-2024 13:19,29-03-2024 13:21,29-03-2024 13:22,29-03-2024 13:26,2.7,4.7,7.9,No,18.507735,73.866336,Shivajinagar,Wildland Fire,3,High,FS-04,UNIT-014,3.62,Controlled,13,Friday,No,5.2,4.429651353,High,out_of_service,3,V536
INC-2024-00538,25-08-2024 12:27,25-08-2024 12:27,25-08-2024 12:29,25-08-2024 12:35,0.9,5.8,8.1,Yes,18.477972,73.947522,Hadapsar,Gas Leak,3,High,FS-05,UNIT-009,3.88,Extinguished,12,Sunday,No,7.2,5.767633757,Low,out_of_service,1,V537
INC-2023-00539,09-11-2023 06:36,09-11-2023 06:38,09-11-2023 06:38,09-11-2023 06:45,2,6.5,9.2,Yes,18.572701,73.759366,Pimpri,Gas Leak,3,High,FS-02,UNIT-007,6.15,Controlled,6,Thursday,No,7.2,6.149297195,Low,available,8,V538
INC-2024-00540,27-09-2024 14:03,27-09-2024 14:04,27-09-2024 14:05,27-09-2024 14:12,1.6,7.8,9.8,Yes,18.474496,73.783365,Swargate,Road Accident,2,Medium,FS-01,UNIT-019,6.08,Contained,14,Friday,No,8.2,6.530979642,Low,enroute,4,V539
INC-2024-00541,16-09-2024 21:47,16-09-2024 21:48,16-09-2024 21:50,16-09-2024 21:54,1.7,3.9,7.2,No,18.487128,73.826737,Swargate,Structure Fire,3,High,FS-03,UNIT-024,3.65,Patient Stabilized,21,Monday,No,5.5,4.758696621,High,enroute,7,V540
INC-2023-00542,12-04-2023 02:48,12-04-2023 02:51,12-04-2023 02:52,12-04-2023 03:00,3,8,12.8,Yes,18.487777,73.826093,Katraj,False Alarm,1,Low,FS-05,UNIT-005,4.07,False Alarm Confirmed,2,Wednesday,No,9.8,8.292574712,Low,available,5,V541
INC-2023-00543,01-08-2023 08:40,01-08-2023 08:42,01-08-2023 08:44,01-08-2023 08:50,2.9,6,10.6,Yes,18.527956,73.893238,Wagholi,Gas Leak,3,High,FS-02,UNIT-019,4.45,Controlled,8,Tuesday,Yes,7.7,5.560807132,Low,available,5,V542
INC-2023-00544,05-08-2023 00:16,05-08-2023 00:17,05-08-2023 00:18,05-08-2023 00:26,1.2,8.5,10.7,Yes,18.457221,73.776306,Katraj,Structure Fire,3,High,FS-03,UNIT-004,5.39,Controlled,0,Saturday,No,9.5,6.93159223,High,enroute,7,V543
INC-2024-00545,07-11-2024 07:05,07-11-2024 07:06,07-11-2024 07:06,07-11-2024 07:14,1.1,7.6,9.3,Yes,18.453367,73.810724,Swargate,Vehicle Fire,2,Medium,FS-05,UNIT-016,4.73,Controlled,7,Thursday,No,8.2,7.230322763,High,available,2,V544
INC-2023-00546,10-06-2023 15:15,10-06-2023 15:17,10-06-2023 15:18,10-06-2023 15:24,2.9,6.2,9.4,Yes,18.474628,73.927324,Hadapsar,Structure Fire,3,High,FS-04,UNIT-018,4.57,Controlled,15,Saturday,No,6.5,4.782952796,High,available,6,V545
INC-2023-00547,27-06-2023 08:35,27-06-2023 08:38,27-06-2023 08:39,27-06-2023 08:43,3.2,4.5,8.8,Yes,18.503492,73.797962,Swargate,Gas Leak,3,High,FS-05,UNIT-010,3.69,Patient Stabilized,8,Tuesday,Yes,5.6,4.299016145,Low,available,3,V546
INC-2023-00548,18-03-2023 10:10,18-03-2023 10:10,18-03-2023 10:11,18-03-2023 10:16,0.8,5.4,6.5,No,18.540857,73.76954,Pimpri,Medical Emergency,3,High,FS-01,UNIT-028,4.25,Controlled,10,Saturday,No,5.7,4.898462929,Low,enroute,4,V547
INC-2023-00549,03-01-2023 14:26,03-01-2023 14:29,03-01-2023 14:30,03-01-2023 14:37,3.2,6.9,11.3,Yes,18.470246,73.792281,Katraj,Electrical Fire,2,Medium,FS-04,UNIT-016,4.36,Controlled,14,Tuesday,No,8.1,7.20605627,High,out_of_service,6,V548
INC-2024-00550,06-04-2024 10:44,06-04-2024 10:46,06-04-2024 10:47,06-04-2024 10:55,2.7,8,11.8,Yes,18.454192,73.926417,Hadapsar,Medical Emergency,3,High,FS-05,UNIT-001,5.42,Extinguished,10,Saturday,No,9.1,6.623236391,Low,enroute,3,V549
INC-2024-00551,31-08-2024 20:30,31-08-2024 20:34,31-08-2024 20:35,31-08-2024 20:40,4.3,4.7,10,Yes,18.55186,73.877652,Viman Nagar,False Alarm,1,Low,FS-05,UNIT-001,2.64,False Alarm Confirmed,20,Saturday,No,5.7,4.893447049,Low,available,4,V550
INC-2023-00552,26-10-2023 08:02,26-10-2023 08:03,26-10-2023 08:04,26-10-2023 08:13,1.6,9.6,11.7,Yes,18.551858,73.767133,Pimpri,Electrical Fire,2,Medium,FS-05,UNIT-027,6.55,Patient Stabilized,8,Thursday,Yes,10.1,9.036765378,High,enroute,7,V551
INC-2023-00553,26-08-2023 10:18,26-08-2023 10:20,26-08-2023 10:21,26-08-2023 10:23,2.8,2,5.2,No,18.462667,73.943834,Hadapsar,Wildland Fire,3,High,FS-05,UNIT-001,1.48,Controlled,10,Saturday,No,2.4,2.134626941,High,out_of_service,4,V552
INC-2024-00554,24-12-2024 14:18,24-12-2024 14:21,24-12-2024 14:23,24-12-2024 14:26,3.4,3.6,8.9,Yes,18.516474,73.841095,Kothrud,Medical Emergency,3,High,FS-02,UNIT-016,2.16,Extinguished,14,Tuesday,No,5.5,4.100152782,Low,enroute,1,V553
INC-2024-00555,20-12-2024 07:55,20-12-2024 07:58,20-12-2024 07:59,20-12-2024 08:03,3.5,3.3,8.2,Yes,18.509434,73.812348,Swargate,False Alarm,1,Low,FS-05,UNIT-018,3.25,False Alarm Confirmed,7,Friday,No,4.7,3.768120953,Low,busy,2,V554
INC-2024-00556,09-04-2024 05:04,09-04-2024 05:05,09-04-2024 05:07,09-04-2024 05:17,1.9,9.3,13.1,Yes,18.500439,73.82403,Shivajinagar,Road Accident,2,Medium,FS-01,UNIT-006,8.28,Extinguished,5,Tuesday,No,11.2,9.24920865,Low,available,8,V555
INC-2024-00557,04-12-2024 20:14,04-12-2024 20:18,04-12-2024 20:19,04-12-2024 20:22,4.3,3.6,8.6,Yes,18.530689,73.926219,Wagholi,Vehicle Fire,2,Medium,FS-01,UNIT-002,3.09,Contained,20,Wednesday,No,4.3,3.6701135,High,available,1,V556
INC-2023-00558,28-09-2023 15:50,28-09-2023 15:51,28-09-2023 15:53,28-09-2023 15:57,1.5,4.6,7.9,No,18.48006,73.798887,Katraj,Structure Fire,3,High,FS-02,UNIT-028,2.74,Controlled,15,Thursday,No,6.4,5.437712311,High,out_of_service,7,V557
INC-2024-00559,02-10-2024 00:37,02-10-2024 00:42,02-10-2024 00:43,02-10-2024 00:51,5.7,8.7,14.9,Yes,18.521401,73.844768,Shivajinagar,False Alarm,1,Low,FS-03,UNIT-029,6.45,False Alarm Confirmed,0,Wednesday,No,9.2,8.12592699,Low,busy,1,V558
INC-2024-00560,08-11-2024 13:51,08-11-2024 13:51,08-11-2024 13:52,08-11-2024 13:59,0.8,7.6,8.9,Yes,18.570892,73.903705,Wagholi,Hazmat,3,High,FS-05,UNIT-019,5.63,Patient Stabilized,13,Friday,No,8.1,5.892628165,Low,busy,5,V559
INC-2023-00561,22-07-2023 10:27,22-07-2023 10:29,22-07-2023 10:30,22-07-2023 10:38,2.9,7.5,11.3,Yes,18.491513,73.801407,Katraj,Wildland Fire,3,High,FS-04,UNIT-003,3.97,Extinguished,10,Saturday,No,8.4,6.609348996,High,available,3,V560
INC-2023-00562,28-04-2023 06:34,28-04-2023 06:36,28-04-2023 06:38,28-04-2023 06:42,2.9,3.3,8,No,18.508498,73.829313,Swargate,Medical Emergency,3,High,FS-03,UNIT-013,3.1,Extinguished,6,Friday,No,5.1,3.903690529,Low,enroute,4,V561
INC-2023-00563,19-08-2023 16:41,19-08-2023 16:45,19-08-2023 16:45,19-08-2023 16:48,4,2.4,7,No,18.511528,73.797522,Swargate,False Alarm,1,Low,FS-05,UNIT-026,1.73,False Alarm Confirmed,16,Saturday,No,3,2.638322217,Low,busy,1,V562
INC-2023-00564,02-06-2023 15:58,02-06-2023 16:00,02-06-2023 16:00,02-06-2023 16:02,2.1,2.2,4.6,No,18.500615,73.7806,Katraj,Wildland Fire,3,High,FS-06,UNIT-013,2.07,Extinguished,15,Friday,No,2.5,1.852846434,High,busy,2,V563
INC-2023-00565,30-09-2023 06:52,30-09-2023 06:55,30-09-2023 06:57,30-09-2023 07:04,3.9,7.1,12.8,Yes,18.499987,73.841318,Kothrud,False Alarm,1,Low,FS-01,UNIT-030,5.02,False Alarm Confirmed,6,Saturday,No,8.9,7.013062238,Low,busy,6,V564
INC-2023-00566,26-05-2023 16:04,26-05-2023 16:06,26-05-2023 16:06,26-05-2023 16:15,2.2,8.7,11.4,Yes,18.474235,73.841177,Kothrud,Electrical Fire,2,Medium,FS-06,UNIT-015,5.93,Extinguished,16,Friday,No,9.2,8.265592876,High,out_of_service,8,V565
INC-2023-00567,03-03-2023 20:10,03-03-2023 20:12,03-03-2023 20:12,03-03-2023 20:17,2.2,5,7.8,No,18.522461,73.845353,Shivajinagar,Road Accident,2,Medium,FS-01,UNIT-019,3.38,Contained,20,Friday,No,5.6,4.779431257,Low,enroute,2,V566
INC-2023-00568,11-11-2023 13:38,11-11-2023 13:41,11-11-2023 13:41,11-11-2023 13:48,3.1,7.4,10.9,Yes,18.538775,73.924852,Wagholi,Wildland Fire,3,High,FS-05,UNIT-015,6.86,Controlled,13,Saturday,No,7.8,5.885916399,High,out_of_service,7,V567
INC-2024-00569,05-08-2024 19:58,05-08-2024 19:59,05-08-2024 20:00,05-08-2024 20:07,1.2,6.5,9.1,Yes,18.549224,73.746044,Pimpri,Gas Leak,3,High,FS-03,UNIT-015,4.51,Controlled,19,Monday,Yes,7.9,5.799861618,Low,busy,2,V568
INC-2023-00570,23-10-2023 10:28,23-10-2023 10:29,23-10-2023 10:31,23-10-2023 10:39,1.8,8.9,11.9,Yes,18.521378,73.873281,Viman Nagar,Rescue,2,Medium,FS-04,UNIT-027,5.52,Extinguished,10,Monday,No,10.1,9.072699439,Medium,enroute,8,V569
INC-2023-00571,08-05-2023 20:29,08-05-2023 20:31,08-05-2023 20:32,08-05-2023 20:35,2.6,2.5,6.1,No,18.521254,73.817254,Kothrud,Wildland Fire,3,High,FS-04,UNIT-019,2.02,Extinguished,20,Monday,No,3.5,2.619582712,High,busy,5,V570
INC-2024-00572,06-12-2024 19:19,06-12-2024 19:20,06-12-2024 19:21,06-12-2024 19:30,1.3,8.8,11.2,Yes,18.556738,73.910049,Viman Nagar,Medical Emergency,3,High,FS-01,UNIT-030,6.14,Patient Stabilized,19,Friday,Yes,9.9,7.188940266,Low,out_of_service,2,V571
INC-2024-00573,17-12-2024 07:25,17-12-2024 07:27,17-12-2024 07:29,17-12-2024 07:33,2.8,4.4,8.9,Yes,18.535854,73.866906,Shivajinagar,Rescue,2,Medium,FS-01,UNIT-022,3.23,Contained,7,Tuesday,No,6.1,5.425197691,Medium,busy,2,V572
INC-2023-00574,06-10-2023 21:32,06-10-2023 21:37,06-10-2023 21:39,06-10-2023 21:46,5.8,7.4,14.4,Yes,18.511032,73.867905,Shivajinagar,False Alarm,1,Low,FS-03,UNIT-008,6.58,False Alarm Confirmed,21,Friday,No,8.6,6.996169342,Low,out_of_service,2,V573
INC-2024-00575,06-07-2024 12:31,06-07-2024 12:33,06-07-2024 12:33,06-07-2024 12:38,2.4,5,7.8,No,18.546839,73.899382,Wagholi,Wildland Fire,3,High,FS-01,UNIT-017,3.93,Extinguished,12,Saturday,No,5.4,4.655853325,High,out_of_service,4,V574
INC-2024-00576,24-03-2024 10:05,24-03-2024 10:05,24-03-2024 10:06,24-03-2024 10:12,0.6,5.3,7.2,No,18.511676,73.834025,Shivajinagar,Medical Emergency,3,High,FS-03,UNIT-028,2.75,Extinguished,10,Sunday,No,6.6,5.449520176,Low,available,6,V575
INC-2024-00577,04-09-2024 10:02,04-09-2024 10:05,04-09-2024 10:06,04-09-2024 10:10,3,4.2,8.6,Yes,18.556307,73.779093,Pimpri,Wildland Fire,3,High,FS-06,UNIT-012,2.78,Patient Stabilized,10,Wednesday,No,5.6,4.571737752,High,available,8,V576
INC-2024-00578,18-03-2024 14:47,18-03-2024 14:51,18-03-2024 14:53,18-03-2024 14:57,4.9,3.7,10.1,Yes,18.529194,73.855394,Viman Nagar,Road Accident,2,Medium,FS-03,UNIT-015,2.04,Controlled,14,Monday,No,5.2,4.537714343,Low,available,4,V577
INC-2023-00579,27-11-2023 21:38,27-11-2023 21:39,27-11-2023 21:40,27-11-2023 21:49,1.5,9,11.7,Yes,18.554757,73.898784,Wagholi,Road Accident,2,Medium,FS-06,UNIT-001,6.35,Patient Stabilized,21,Monday,No,10.2,8.054072136,Low,busy,7,V578
INC-2023-00580,14-09-2023 21:01,14-09-2023 21:03,14-09-2023 21:04,14-09-2023 21:10,2.2,6.5,9.9,Yes,18.500986,73.855438,Shivajinagar,Hazmat,3,High,FS-05,UNIT-009,6.23,Patient Stabilized,21,Thursday,No,7.7,6.16274104,Low,out_of_service,7,V579
INC-2023-00581,04-04-2023 15:14,04-04-2023 15:14,04-04-2023 15:16,04-04-2023 15:22,0.6,6.9,8.9,Yes,18.575071,73.797682,Pimpri,Medical Emergency,3,High,FS-05,UNIT-001,5.19,Controlled,15,Tuesday,No,8.3,7.310923252,Low,out_of_service,8,V580
INC-2024-00582,21-11-2024 15:53,21-11-2024 15:56,21-11-2024 15:56,21-11-2024 16:04,3,7.8,11.6,Yes,18.55304,73.765791,Pimpri,Rescue,2,Medium,FS-04,UNIT-002,5.02,Contained,15,Thursday,No,8.6,7.047981432,Medium,out_of_service,6,V581
INC-2024-00583,12-08-2024 03:37,12-08-2024 03:40,12-08-2024 03:41,12-08-2024 03:44,3.1,3.5,7.7,No,18.518517,73.82608,Swargate,Gas Leak,3,High,FS-04,UNIT-019,2.6,Controlled,3,Monday,No,4.6,3.337874324,Low,available,1,V582
INC-2023-00584,22-01-2023 18:48,22-01-2023 18:49,22-01-2023 18:51,22-01-2023 18:56,1.8,5.3,8.3,Yes,18.564178,73.766164,Pimpri,Electrical Fire,2,Medium,FS-05,UNIT-004,4.72,Contained,18,Sunday,Yes,6.5,5.763769529,High,out_of_service,4,V583
INC-2024-00585,19-11-2024 09:52,19-11-2024 09:55,19-11-2024 09:55,19-11-2024 10:07,3.2,11.7,15.4,Yes,18.53242,73.903271,Wagholi,Structure Fire,3,High,FS-04,UNIT-009,11.04,Controlled,9,Tuesday,Yes,12.2,8.780768089,High,busy,6,V584
INC-2023-00586,03-10-2023 20:36,03-10-2023 20:37,03-10-2023 20:39,03-10-2023 20:43,1.3,4.3,7.5,No,18.565567,73.891398,Wagholi,Road Accident,2,Medium,FS-03,UNIT-020,3.2,Contained,20,Tuesday,No,6.2,4.853839641,Low,out_of_service,3,V585
INC-2023-00587,11-02-2023 06:48,11-02-2023 06:48,11-02-2023 06:49,11-02-2023 06:58,0.5,8.7,10.4,Yes,18.505928,73.832892,Kothrud,Structure Fire,3,High,FS-02,UNIT-022,6.7,Controlled,6,Saturday,No,9.9,6.972768608,High,busy,8,V586
INC-2023-00588,29-06-2023 14:30,29-06-2023 14:30,29-06-2023 14:32,29-06-2023 14:36,0.7,4.2,6.5,No,18.503373,73.942284,Hadapsar,Wildland Fire,3,High,FS-01,UNIT-003,2.87,Extinguished,14,Thursday,No,5.8,5.083460948,High,available,3,V587
INC-2024-00589,15-06-2024 03:41,15-06-2024 03:43,15-06-2024 03:45,15-06-2024 03:48,2.9,3.4,7.5,No,18.54464,73.86909,Shivajinagar,Rescue,2,Medium,FS-01,UNIT-001,2.25,Extinguished,3,Saturday,No,4.6,3.753190765,Medium,out_of_service,3,V588
INC-2024-00590,28-03-2024 03:58,28-03-2024 03:58,28-03-2024 04:00,28-03-2024 04:04,0.6,4.7,6.8,No,18.527125,73.89463,Viman Nagar,Medical Emergency,3,High,FS-06,UNIT-006,2.8,Controlled,3,Thursday,No,6.2,4.423428506,Low,available,3,V589
INC-2023-00591,12-10-2023 10:11,12-10-2023 10:14,12-10-2023 10:15,12-10-2023 10:17,3.4,1.9,6.7,No,18.465198,73.883924,Hadapsar,Wildland Fire,3,High,FS-06,UNIT-021,1.78,Controlled,10,Thursday,No,3.3,2.415132626,High,enroute,2,V590
INC-2024-00592,22-08-2024 07:27,22-08-2024 07:29,22-08-2024 07:30,22-08-2024 07:35,2.4,5.5,8.6,Yes,18.584399,73.80925,Pimpri,Structure Fire,3,High,FS-01,UNIT-012,3.53,Extinguished,7,Thursday,No,6.2,4.853536346,High,enroute,1,V591
INC-2024-00593,12-10-2024 23:52,12-10-2024 23:53,12-10-2024 23:54,12-10-2024 23:58,1,4.6,6.7,No,18.520132,73.842054,Shivajinagar,Structure Fire,3,High,FS-04,UNIT-014,2.6,Controlled,23,Saturday,No,5.7,5.119491434,High,enroute,2,V592
INC-2024-00594,18-05-2024 01:05,18-05-2024 01:08,18-05-2024 01:09,18-05-2024 01:13,3.4,3.9,8.5,Yes,18.46222,73.932798,Hadapsar,Hazmat,3,High,FS-05,UNIT-022,2.08,Extinguished,1,Saturday,No,5.1,3.945893396,Low,out_of_service,8,V593
INC-2024-00595,26-04-2024 15:22,26-04-2024 15:24,26-04-2024 15:25,26-04-2024 15:33,2.6,8.5,11.8,Yes,18.532485,73.850807,Shivajinagar,Vehicle Fire,2,Medium,FS-05,UNIT-026,7.41,Extinguished,15,Friday,No,9.2,6.510751859,High,busy,2,V594
INC-2024-00596,23-02-2024 22:21,23-02-2024 22:25,23-02-2024 22:26,23-02-2024 22:29,4.1,3.9,8.9,Yes,18.510238,73.890462,Viman Nagar,False Alarm,1,Low,FS-03,UNIT-020,2.05,False Alarm Confirmed,22,Friday,No,4.8,4.215071639,Low,available,1,V595
INC-2023-00597,25-11-2023 17:42,25-11-2023 17:44,25-11-2023 17:45,25-11-2023 17:50,2,5.1,8.3,Yes,18.575181,73.780771,Pimpri,Medical Emergency,3,High,FS-03,UNIT-027,4.35,Controlled,17,Saturday,Yes,6.3,5.43351599,Low,enroute,8,V596
INC-2023-00598,18-04-2023 18:54,18-04-2023 18:57,18-04-2023 18:59,18-04-2023 19:04,3.5,5.2,10.6,Yes,18.566874,73.852827,Shivajinagar,Structure Fire,3,High,FS-04,UNIT-011,3.78,Patient Stabilized,18,Tuesday,Yes,7.1,5.349021182,High,available,7,V597
INC-2023-00599,14-06-2023 08:21,14-06-2023 08:25,14-06-2023 08:27,14-06-2023 08:35,4.6,8.8,14.8,Yes,18.550132,73.869927,Wagholi,Road Accident,2,Medium,FS-01,UNIT-017,7.06,Extinguished,8,Wednesday,Yes,10.2,7.685730989,Low,out_of_service,6,V598
